date|month|quarter|year|account|country|oem|model|product_id|product_title|processor|processor_model|number|gen|graphic_card|ram|storage|storage_type|screen_size|form_factor|original_price|selling_price|usd_selling_price|currency|Evo|Gaming|Vpro|Premium|3p_1p|s1|s2|p1|p2|p3|p4|p5|listing_s|details_p|Overall|audit_depth|product_url|concatenate
2026-08-27|August|Q3|2026|Monster Notebook - TR|Turkey|MSI|Stealth 16 AI Studio|SKU-TR-0021|MSI Stealth 16 AI Studio - Snapdragon X Elite X1E-80-100 (Laptop)|Qualcomm|Snapdragon X Elite|X1E-80-100|Oryon ARM|NVIDIA GeForce RTX 4060|32GB LPDDR5X|1TB NVMe SSD|SSD|"16.0"""|Laptop|1369|1205|1205|USD|N|N|N|Y|OEM|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.monsternotebook.com.tr/products/msi-stealth-16-ai-studio-snapdragon-x-elite|"Monster Notebook - TR|MSI|Stealth 16 AI Studio|Snapdragon X Elite|X1E-80-100"
2026-08-27|August|Q3|2026|Monster Notebook - TR|Turkey|Apple|"MacBook Air 13"" M3"||"Apple MacBook Air 13"" M3 - Intel Core Ultra 9 185H (Laptop)"|Intel|Intel Core Ultra 9|185H|14th Gen / Meteor Lake|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1416|1416|1416|USD|Y|N|Y|Y|OEM|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.monsternotebook.com.tr/products/apple-macbook-air-13-m3-intel-core-ultra-9|"Monster Notebook - TR|Apple|MacBook Air 13"" M3|Intel Core Ultra 9|185H"
2026-08-27|August|Q3|2026|Monster Notebook - TR|Turkey|Dell|Inspiron 15 (3520)|SKU-TR-0023|Dell Inspiron 15 (3520) - Intel Core i9 14900HX (Laptop)|Intel|Intel Core i9|14900HX|14th Gen / Raptor Lake-HX|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1463|1463|1463|USD|N|N|Y|Y|OEM|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.monsternotebook.com.tr/products/dell-inspiron-15-3520--intel-core-i9|"Monster Notebook - TR|Dell|Inspiron 15 (3520)|Intel Core i9|14900HX"
2026-08-27|August|Q3|2026|Monster Notebook - TR|Turkey|HP|Pavilion Plus 14|SKU-TR-0024|HP Pavilion Plus 14 - AMD Ryzen 5 7520U (Desktop PC)|AMD|AMD Ryzen 5|7520U|Zen 2 / Mendocino|NVIDIA GeForce RTX 4060|16GB DDR5|1TB NVMe SSD|SSD|"27"""|Desktop|1510|1329|1329|USD|N|Y|N|N|OEM|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.monsternotebook.com.tr/products/hp-pavilion-plus-14-amd-ryzen-5|"Monster Notebook - TR|HP|Pavilion Plus 14|AMD Ryzen 5|7520U"
2026-08-27|August|Q3|2026|Monster Notebook - TR|Turkey|Lenovo|Legion Pro 7i|SKU-TR-0025|Lenovo Legion Pro 7i - Apple M3 M3 (Laptop)|Apple|Apple M3|M3|3nm Apple Silicon|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1557|1277|1277|USD|N|N|N|Y|OEM|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.monsternotebook.com.tr/products/lenovo-legion-pro-7i-apple-m3|"Monster Notebook - TR|Lenovo|Legion Pro 7i|Apple M3|M3"
2026-08-27|August|Q3|2026|Monster Notebook - TR|Turkey|ASUS|TUF Gaming A15|SKU-TR-0026|ASUS TUF Gaming A15 - Intel Core Ultra 5 125H (Laptop)|Intel|Intel Core Ultra 5|125H|14th Gen / Meteor Lake|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1604|1604|1604|USD|Y|N|N|Y|OEM|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.monsternotebook.com.tr/products/asus-tuf-gaming-a15-intel-core-ultra-5|"Monster Notebook - TR|ASUS|TUF Gaming A15|Intel Core Ultra 5|125H"
2026-08-27|August|Q3|2026|The Gioi Di Dong - VN|Vietnam|HP|Spectre x360 16|SKU-VN-0001|HP Spectre x360 16 - AMD Ryzen 9 7945HX (Laptop)|AMD|AMD Ryzen 9|7945HX|Zen 4 / Dragon Range|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|2718|2718|2718|USD|N|N|N|Y|1P Retailer|0|0|0|0|0|0|0|0|0|0|FULL_PDP_AUDIT (7-Rule)|https://www.thegioididong.com/products/hp-spectre-x360-16-amd-ryzen-9|"The Gioi Di Dong - VN|HP|Spectre x360 16|AMD Ryzen 9|7945HX"
2026-08-27|August|Q3|2026|The Gioi Di Dong - VN|Vietnam|Lenovo|Yoga 7i 2-in-1|SKU-VN-0002|Lenovo Yoga 7i 2-in-1 - Snapdragon X Elite X1E-80-100 (Laptop)|Qualcomm|Snapdragon X Elite|X1E-80-100|Oryon ARM|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|2765|2765|2765|USD|N|N|N|Y|1P Retailer|0|0|0|0|0|0|0|0|0|0|FULL_PDP_AUDIT (7-Rule)|https://www.thegioididong.com/products/lenovo-yoga-7i-2-in-1-snapdragon-x-elite|"The Gioi Di Dong - VN|Lenovo|Yoga 7i 2-in-1|Snapdragon X Elite|X1E-80-100"
2026-08-27|August|Q3|2026|The Gioi Di Dong - VN|Vietnam|ASUS|ROG Zephyrus G16|SKU-VN-0003|ASUS ROG Zephyrus G16 - Intel Core Ultra 9 185H (Laptop)|Intel|Intel Core Ultra 9|185H|14th Gen / Meteor Lake|NVIDIA GeForce RTX 4060|32GB LPDDR5X|1TB NVMe SSD|SSD|"16.0"""|Laptop|612|539|539|USD|Y|N|Y|Y|1P Retailer|100|100|100|80|100|60|90|100|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.thegioididong.com/products/asus-rog-zephyrus-g16-intel-core-ultra-9|"The Gioi Di Dong - VN|ASUS|ROG Zephyrus G16|Intel Core Ultra 9|185H"
2026-08-27|August|Q3|2026|The Gioi Di Dong - VN|Vietnam|Acer|Nitro 16|SKU-VN-0004|Acer Nitro 16 - Intel Core i9 14900HX (Laptop)|Intel|Intel Core i9|14900HX|14th Gen / Raptor Lake-HX|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|659|659|659|USD|N|Y|Y|Y|1P Retailer|100|0|100|100|100|80|70|50|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.thegioididong.com/products/acer-nitro-16-intel-core-i9|"The Gioi Di Dong - VN|Acer|Nitro 16|Intel Core i9|14900HX"
2026-08-27|August|Q3|2026|The Gioi Di Dong - VN|Vietnam|Samsung|Galaxy Book4 360|SKU-VN-0005|Samsung Galaxy Book4 360 - AMD Ryzen 5 7520U (Laptop)|AMD|AMD Ryzen 5|7520U|Zen 2 / Mendocino|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|706|579|579|USD|N|N|N|N|1P Retailer|0|0|0|0|0|0|0|0|0|0|FULL_PDP_AUDIT (7-Rule)|https://www.thegioididong.com/products/samsung-galaxy-book4-360-amd-ryzen-5|"The Gioi Di Dong - VN|Samsung|Galaxy Book4 360|AMD Ryzen 5|7520U"
2026-08-27|August|Q3|2026|The Gioi Di Dong - VN|Vietnam|MSI|Stealth 16 AI Studio|SKU-VN-0006|MSI Stealth 16 AI Studio - Apple M3 M3 (Desktop PC)|Apple|Apple M3|M3|3nm Apple Silicon|NVIDIA GeForce RTX 4060|16GB DDR5|1TB NVMe SSD|SSD|"27"""|Desktop|753|663|663|USD|N|N|N|Y|1P Retailer|0|0|0|0|0|0|0|0|0|0|FULL_PDP_AUDIT (7-Rule)|https://www.thegioididong.com/products/msi-stealth-16-ai-studio-apple-m3|"The Gioi Di Dong - VN|MSI|Stealth 16 AI Studio|Apple M3|M3"
2026-08-27|August|Q3|2026|The Gioi Di Dong - VN|Vietnam|Apple|"MacBook Air 15"" M3"|SKU-VN-0007|"Apple MacBook Air 15"" M3 - Intel Core Ultra 5 125H (Laptop)"|Intel|Intel Core Ultra 5|125H|14th Gen / Meteor Lake|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|800|800|800|USD|Y|N|N|Y|1P Retailer|80|100|100|100|100|60|70|90|86|88|FULL_PDP_AUDIT (7-Rule)|https://www.thegioididong.com/products/apple-macbook-air-15-m3-intel-core-ultra-5|"The Gioi Di Dong - VN|Apple|MacBook Air 15"" M3|Intel Core Ultra 5|125H"
2026-08-27|August|Q3|2026|The Gioi Di Dong - VN|Vietnam|Dell|XPS 16 (9640)|SKU-VN-0008|Dell XPS 16 (9640) - Intel Core i5 1335U (Laptop)|Intel|Intel Core i5|1335U|13th Gen / Raptor Lake|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|847|847|847|USD|N|Y|N|N|1P Retailer|100|0|100|100|100|80|70|50|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.thegioididong.com/products/dell-xps-16-9640--intel-core-i5|"The Gioi Di Dong - VN|Dell|XPS 16 (9640)|Intel Core i5|1335U"
2026-08-27|August|Q3|2026|The Gioi Di Dong - VN|Vietnam|HP|Envy x360 15|SKU-VN-0009|HP Envy x360 15 - AMD Ryzen 7 7840HS (Laptop)|AMD|AMD Ryzen 7|7840HS|Zen 4 / Phoenix|NVIDIA GeForce RTX 4060|32GB LPDDR5X|1TB NVMe SSD|SSD|"16.0"""|Laptop|894|787|787|USD|N|N|N|Y|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.thegioididong.com/products/hp-envy-x360-15-amd-ryzen-7|"The Gioi Di Dong - VN|HP|Envy x360 15|AMD Ryzen 7|7840HS"
2026-08-27|August|Q3|2026|The Gioi Di Dong - VN|Vietnam|Lenovo|IdeaPad Slim 5|SKU-VN-0010|Lenovo IdeaPad Slim 5 - Apple M3 Pro M3 Pro (Laptop)|Apple|Apple M3 Pro|M3 Pro|3nm Apple Silicon|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|941|772|772|USD|N|N|N|Y|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.thegioididong.com/products/lenovo-ideapad-slim-5-apple-m3-pro|"The Gioi Di Dong - VN|Lenovo|IdeaPad Slim 5|Apple M3 Pro|M3 Pro"
2026-08-27|August|Q3|2026|The Gioi Di Dong - VN|Vietnam|ASUS|ROG Strix SCAR 18||ASUS ROG Strix SCAR 18 - Intel Core Ultra 7 155H (Laptop)|Intel|Intel Core Ultra 7|155H|14th Gen / Meteor Lake|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|988|988|988|USD|Y|N|Y|Y|1P Retailer|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.thegioididong.com/products/asus-rog-strix-scar-18-intel-core-ultra-7|"The Gioi Di Dong - VN|ASUS|ROG Strix SCAR 18|Intel Core Ultra 7|155H"
2026-08-27|August|Q3|2026|The Gioi Di Dong - VN|Vietnam|Acer|TravelMate P6|SKU-VN-0012|Acer TravelMate P6 - Intel Core i7 13700H (Desktop PC)|Intel|Intel Core i7|13700H|13th Gen / Raptor Lake|NVIDIA GeForce RTX 4060|16GB DDR5|1TB NVMe SSD|SSD|"27"""|Desktop|1035|911|911|USD|N|Y|Y|Y|1P Retailer|100|0||||||50||50|LISTING_ONLY (2-Rule)|https://www.thegioididong.com/products/acer-travelmate-p6-intel-core-i7|"The Gioi Di Dong - VN|Acer|TravelMate P6|Intel Core i7|13700H"
2026-08-27|August|Q3|2026|The Gioi Di Dong - VN|Vietnam|Samsung|Galaxy Book4 Ultra|SKU-VN-0013|Samsung Galaxy Book4 Ultra - Intel Core 7 150U (Laptop)|Intel|Intel Core 7|150U|14th Gen / Series 1|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1082|1082|1082|USD|Y|N|N|Y|1P Retailer|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.thegioididong.com/products/samsung-galaxy-book4-ultra-intel-core-7|"The Gioi Di Dong - VN|Samsung|Galaxy Book4 Ultra|Intel Core 7|150U"
2026-08-27|August|Q3|2026|The Gioi Di Dong - VN|Vietnam|MSI|Modern 14|SKU-VN-0014|MSI Modern 14 - AMD Ryzen 9 7945HX (Laptop)|AMD|AMD Ryzen 9|7945HX|Zen 4 / Dragon Range|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1129|1129|1129|USD|N|N|N|Y|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.thegioididong.com/products/msi-modern-14-amd-ryzen-9|"The Gioi Di Dong - VN|MSI|Modern 14|AMD Ryzen 9|7945HX"
2026-08-27|August|Q3|2026|The Gioi Di Dong - VN|Vietnam|Apple|"MacBook Air 15"" M3"|SKU-VN-0015|"Apple MacBook Air 15"" M3 - Snapdragon X Elite X1E-80-100 (Laptop)"|Qualcomm|Snapdragon X Elite|X1E-80-100|Oryon ARM|NVIDIA GeForce RTX 4060|32GB LPDDR5X|1TB NVMe SSD|SSD|"16.0"""|Laptop|1176|1035|1035|USD|N|N|N|Y|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.thegioididong.com/products/apple-macbook-air-15-m3-snapdragon-x-elite|"The Gioi Di Dong - VN|Apple|MacBook Air 15"" M3|Snapdragon X Elite|X1E-80-100"
2026-08-27|August|Q3|2026|The Gioi Di Dong - VN|Vietnam|Dell|Inspiron 15 (3520)|SKU-VN-0016|Dell Inspiron 15 (3520) - Intel Core Ultra 9 185H (Laptop)|Intel|Intel Core Ultra 9|185H|14th Gen / Meteor Lake|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1223|1223|1223|USD|Y|Y|Y|Y|1P Retailer|100|0||||||50||50|LISTING_ONLY (2-Rule)|https://www.thegioididong.com/products/dell-inspiron-15-3520--intel-core-ultra-9|"The Gioi Di Dong - VN|Dell|Inspiron 15 (3520)|Intel Core Ultra 9|185H"
2026-08-27|August|Q3|2026|The Gioi Di Dong - VN|Vietnam|HP|Pavilion Plus 14|SKU-VN-0017|HP Pavilion Plus 14 - Intel Core i9 14900HX (Laptop)|Intel|Intel Core i9|14900HX|14th Gen / Raptor Lake-HX|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1270|1270|1270|USD|N|N|Y|Y|1P Retailer|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.thegioididong.com/products/hp-pavilion-plus-14-intel-core-i9|"The Gioi Di Dong - VN|HP|Pavilion Plus 14|Intel Core i9|14900HX"
2026-08-27|August|Q3|2026|The Gioi Di Dong - VN|Vietnam|Lenovo|Legion Pro 7i|SKU-VN-0018|Lenovo Legion Pro 7i - AMD Ryzen 5 7520U (Desktop PC)|AMD|AMD Ryzen 5|7520U|Zen 2 / Mendocino|NVIDIA GeForce RTX 4060|16GB DDR5|1TB NVMe SSD|SSD|"27"""|Desktop|1317|1159|1159|USD|N|N|N|N|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.thegioididong.com/products/lenovo-legion-pro-7i-amd-ryzen-5|"The Gioi Di Dong - VN|Lenovo|Legion Pro 7i|AMD Ryzen 5|7520U"
2026-08-27|August|Q3|2026|The Gioi Di Dong - VN|Vietnam|ASUS|TUF Gaming A15|SKU-VN-0019|ASUS TUF Gaming A15 - Apple M3 M3 (Laptop)|Apple|Apple M3|M3|3nm Apple Silicon|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1364|1364|1364|USD|N|N|N|Y|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.thegioididong.com/products/asus-tuf-gaming-a15-apple-m3|"The Gioi Di Dong - VN|ASUS|TUF Gaming A15|Apple M3|M3"
2026-08-27|August|Q3|2026|The Gioi Di Dong - VN|Vietnam|Acer|Spin 5|SKU-VN-0020|Acer Spin 5 - Intel Core Ultra 5 125H (Laptop)|Intel|Intel Core Ultra 5|125H|14th Gen / Meteor Lake|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1411|1157|1157|USD|Y|Y|N|Y|1P Retailer|100|0||||||50||50|LISTING_ONLY (2-Rule)|https://www.thegioididong.com/products/acer-spin-5-intel-core-ultra-5|"The Gioi Di Dong - VN|Acer|Spin 5|Intel Core Ultra 5|125H"
2026-08-27|August|Q3|2026|The Gioi Di Dong - VN|Vietnam|Samsung|Galaxy Book4 Pro|SKU-VN-0021|Samsung Galaxy Book4 Pro - Intel Core i5 1335U (Laptop)|Intel|Intel Core i5|1335U|13th Gen / Raptor Lake|NVIDIA GeForce RTX 4060|32GB LPDDR5X|1TB NVMe SSD|SSD|"16.0"""|Laptop|1458|1283|1283|USD|N|N|N|N|1P Retailer|80|100||||||90||90|LISTING_ONLY (2-Rule)|https://www.thegioididong.com/products/samsung-galaxy-book4-pro-intel-core-i5|"The Gioi Di Dong - VN|Samsung|Galaxy Book4 Pro|Intel Core i5|1335U"
2026-08-27|August|Q3|2026|The Gioi Di Dong - VN|Vietnam|MSI|Raider GE78 HX||MSI Raider GE78 HX - AMD Ryzen 7 7840HS (Laptop)|AMD|AMD Ryzen 7|7840HS|Zen 4 / Phoenix|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1505|1505|1505|USD|N|N|N|Y|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.thegioididong.com/products/msi-raider-ge78-hx-amd-ryzen-7|"The Gioi Di Dong - VN|MSI|Raider GE78 HX|AMD Ryzen 7|7840HS"
2026-08-27|August|Q3|2026|The Gioi Di Dong - VN|Vietnam|Apple|"MacBook Air 15"" M3"|SKU-VN-0023|"Apple MacBook Air 15"" M3 - Apple M3 Pro M3 Pro (Laptop)"|Apple|Apple M3 Pro|M3 Pro|3nm Apple Silicon|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1552|1552|1552|USD|N|N|N|Y|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.thegioididong.com/products/apple-macbook-air-15-m3-apple-m3-pro|"The Gioi Di Dong - VN|Apple|MacBook Air 15"" M3|Apple M3 Pro|M3 Pro"
2026-08-27|August|Q3|2026|The Gioi Di Dong - VN|Vietnam|Dell|Inspiron 16 Plus (7640)|SKU-VN-0024|Dell Inspiron 16 Plus (7640) - Intel Core Ultra 7 155H (Desktop PC)|Intel|Intel Core Ultra 7|155H|14th Gen / Meteor Lake|NVIDIA GeForce RTX 4060|16GB DDR5|1TB NVMe SSD|SSD|"27"""|Desktop|1599|1407|1407|USD|Y|Y|Y|Y|1P Retailer|100|0||||||50||50|LISTING_ONLY (2-Rule)|https://www.thegioididong.com/products/dell-inspiron-16-plus-7640--intel-core-ultra-7|"The Gioi Di Dong - VN|Dell|Inspiron 16 Plus (7640)|Intel Core Ultra 7|155H"
2026-08-27|August|Q3|2026|The Gioi Di Dong - VN|Vietnam|HP|OMEN 16 Transcend|SKU-VN-0025|HP OMEN 16 Transcend - Intel Core i7 13700H (Laptop)|Intel|Intel Core i7|13700H|13th Gen / Raptor Lake|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1646|1350|1350|USD|N|N|Y|Y|1P Retailer|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.thegioididong.com/products/hp-omen-16-transcend-intel-core-i7|"The Gioi Di Dong - VN|HP|OMEN 16 Transcend|Intel Core i7|13700H"
2026-08-27|August|Q3|2026|The Gioi Di Dong - VN|Vietnam|Lenovo|ThinkBook 16 Gen 6|SKU-VN-0026|Lenovo ThinkBook 16 Gen 6 - Intel Core 7 150U (Laptop)|Intel|Intel Core 7|150U|14th Gen / Series 1|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1693|1693|1693|USD|Y|N|N|Y|1P Retailer|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.thegioididong.com/products/lenovo-thinkbook-16-gen-6-intel-core-7|"The Gioi Di Dong - VN|Lenovo|ThinkBook 16 Gen 6|Intel Core 7|150U"
2026-08-27|August|Q3|2026|The Gioi Di Dong - VN|Vietnam|ASUS|ExpertBook B9|SKU-VN-0027|ASUS ExpertBook B9 - AMD Ryzen 9 7945HX (Laptop)|AMD|AMD Ryzen 9|7945HX|Zen 4 / Dragon Range|NVIDIA GeForce RTX 4060|32GB LPDDR5X|1TB NVMe SSD|SSD|"16.0"""|Laptop|1740|1531|1531|USD|N|N|N|Y|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.thegioididong.com/products/asus-expertbook-b9-amd-ryzen-9|"The Gioi Di Dong - VN|ASUS|ExpertBook B9|AMD Ryzen 9|7945HX"
2026-08-27|August|Q3|2026|The Gioi Di Dong - VN|Vietnam|Acer|Swift Go 14 AI|SKU-VN-0028|Acer Swift Go 14 AI - Snapdragon X Elite X1E-80-100 (Laptop)|Qualcomm|Snapdragon X Elite|X1E-80-100|Oryon ARM|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1787|1787|1787|USD|N|Y|N|Y|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.thegioididong.com/products/acer-swift-go-14-ai-snapdragon-x-elite|"The Gioi Di Dong - VN|Acer|Swift Go 14 AI|Snapdragon X Elite|X1E-80-100"
2026-08-27|August|Q3|2026|Mercado Libre - CL|Chile|Dell|XPS 16 (9640)|SKU-CL-0001|Dell XPS 16 (9640) - Intel Core Ultra 5 125H (Laptop)|Intel|Intel Core Ultra 5|125H|14th Gen / Meteor Lake|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|607|607|607|USD|Y|N|N|Y|3P Marketplace|100|100|100|100|100|60|70|100|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.mercadolibre.cl/products/dell-xps-16-9640--intel-core-ultra-5|"Mercado Libre - CL|Dell|XPS 16 (9640)|Intel Core Ultra 5|125H"
2026-08-27|August|Q3|2026|Mercado Libre - CL|Chile|HP|Envy x360 15|SKU-CL-0002|HP Envy x360 15 - Intel Core i5 1335U (Laptop)|Intel|Intel Core i5|1335U|13th Gen / Raptor Lake|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|654|654|654|USD|N|N|N|N|3P Marketplace|100|100|100|100|100|80|70|100|90|94|FULL_PDP_AUDIT (7-Rule)|https://www.mercadolibre.cl/products/hp-envy-x360-15-intel-core-i5|"Mercado Libre - CL|HP|Envy x360 15|Intel Core i5|1335U"
2026-08-27|August|Q3|2026|Mercado Libre - CL|Chile|Lenovo|IdeaPad Slim 5|SKU-CL-0003|Lenovo IdeaPad Slim 5 - AMD Ryzen 7 7840HS (Laptop)|AMD|AMD Ryzen 7|7840HS|Zen 4 / Phoenix|NVIDIA GeForce RTX 4060|32GB LPDDR5X|1TB NVMe SSD|SSD|"16.0"""|Laptop|701|617|617|USD|N|N|N|Y|3P Marketplace|0|0|0|0|0|0|0|0|0|0|FULL_PDP_AUDIT (7-Rule)|https://www.mercadolibre.cl/products/lenovo-ideapad-slim-5-amd-ryzen-7|"Mercado Libre - CL|Lenovo|IdeaPad Slim 5|AMD Ryzen 7|7840HS"
2026-08-27|August|Q3|2026|Mercado Libre - CL|Chile|ASUS|ROG Strix SCAR 18|SKU-CL-0004|ASUS ROG Strix SCAR 18 - Apple M3 Pro M3 Pro (Laptop)|Apple|Apple M3 Pro|M3 Pro|3nm Apple Silicon|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|748|748|748|USD|N|Y|N|Y|3P Marketplace|0|0|0|0|0|0|0|0|0|0|FULL_PDP_AUDIT (7-Rule)|https://www.mercadolibre.cl/products/asus-rog-strix-scar-18-apple-m3-pro|"Mercado Libre - CL|ASUS|ROG Strix SCAR 18|Apple M3 Pro|M3 Pro"
2026-08-27|August|Q3|2026|Mercado Libre - CL|Chile|Acer|TravelMate P6|SKU-CL-0005|Acer TravelMate P6 - Intel Core Ultra 7 155H (Laptop)|Intel|Intel Core Ultra 7|155H|14th Gen / Meteor Lake|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|795|652|652|USD|Y|N|Y|Y|3P Marketplace|100|100|85|100|100|60|70|100|83|90|FULL_PDP_AUDIT (7-Rule)|https://www.mercadolibre.cl/products/acer-travelmate-p6-intel-core-ultra-7|"Mercado Libre - CL|Acer|TravelMate P6|Intel Core Ultra 7|155H"
2026-08-27|August|Q3|2026|Mercado Libre - CL|Chile|Samsung|Galaxy Book4 Pro|SKU-CL-0006|Samsung Galaxy Book4 Pro - Intel Core i7 13700H (Desktop PC)|Intel|Intel Core i7|13700H|13th Gen / Raptor Lake|NVIDIA GeForce RTX 4060|16GB DDR5|1TB NVMe SSD|SSD|"27"""|Desktop|842|741|741|USD|N|N|Y|Y|3P Marketplace|100|100|100|80|100|80|90|100|90|94|FULL_PDP_AUDIT (7-Rule)|https://www.mercadolibre.cl/products/samsung-galaxy-book4-pro-intel-core-i7|"Mercado Libre - CL|Samsung|Galaxy Book4 Pro|Intel Core i7|13700H"
2026-08-27|August|Q3|2026|Mercado Libre - CL|Chile|MSI|Raider GE78 HX|SKU-CL-0007|MSI Raider GE78 HX - Intel Core 7 150U (Laptop)|Intel|Intel Core 7|150U|14th Gen / Series 1|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|889|889|889|USD|Y|N|N|Y|3P Marketplace|80|100|100|100|100|60|70|90|86|88|FULL_PDP_AUDIT (7-Rule)|https://www.mercadolibre.cl/products/msi-raider-ge78-hx-intel-core-7|"Mercado Libre - CL|MSI|Raider GE78 HX|Intel Core 7|150U"
2026-08-27|August|Q3|2026|Mercado Libre - CL|Chile|Apple|"MacBook Pro 14"" M3"|SKU-CL-0008|"Apple MacBook Pro 14"" M3 - AMD Ryzen 9 7945HX (Laptop)"|AMD|AMD Ryzen 9|7945HX|Zen 4 / Dragon Range|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|936|936|936|USD|N|Y|N|Y|3P Marketplace|0|0|0|0|0|0|0|0|0|0|FULL_PDP_AUDIT (7-Rule)|https://www.mercadolibre.cl/products/apple-macbook-pro-14-m3-amd-ryzen-9|"Mercado Libre - CL|Apple|MacBook Pro 14"" M3|AMD Ryzen 9|7945HX"
2026-08-27|August|Q3|2026|Mercado Libre - CL|Chile|Dell|Inspiron 15 (3520)|SKU-CL-0009|Dell Inspiron 15 (3520) - Snapdragon X Elite X1E-80-100 (Laptop)|Qualcomm|Snapdragon X Elite|X1E-80-100|Oryon ARM|NVIDIA GeForce RTX 4060|32GB LPDDR5X|1TB NVMe SSD|SSD|"16.0"""|Laptop|983|865|865|USD|N|N|N|Y|3P Marketplace|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.mercadolibre.cl/products/dell-inspiron-15-3520--snapdragon-x-elite|"Mercado Libre - CL|Dell|Inspiron 15 (3520)|Snapdragon X Elite|X1E-80-100"
