sku_id|retailer|country|oem|model|processor|is_evo|evo_badge_detected|details_p|Overall|audit_depth|product_url
SKU-IN-0010|Reliance Digital - IN|India|MSI|Prestige 16 AI Evo|Intel Core Ultra 5|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.reliancedigital.in/products/msi-prestige-16-ai-evo-intel-core-ultra-5
|Reliance Digital - IN|India|Apple|"MacBook Air 15"" M3"|Intel Core i5|N|NO||100|LISTING_ONLY (2-Rule)|https://www.reliancedigital.in/products/apple-macbook-air-15-m3-intel-core-i5
SKU-IN-0014|Reliance Digital - IN|India|Lenovo|ThinkPad X1 Carbon Gen 12|Intel Core Ultra 7|Y|YES||90|LISTING_ONLY (2-Rule)|https://www.reliancedigital.in/products/lenovo-thinkpad-x1-carbon-gen-12-intel-core-ultra-7
SKU-IN-0015|Reliance Digital - IN|India|ASUS|Zenbook 14 OLED|Intel Core i7|N|NO||100|LISTING_ONLY (2-Rule)|https://www.reliancedigital.in/products/asus-zenbook-14-oled-intel-core-i7
SKU-IN-0016|Reliance Digital - IN|India|Acer|Aspire 5|Intel Core 7|Y|YES||50|LISTING_ONLY (2-Rule)|https://www.reliancedigital.in/products/acer-aspire-5-intel-core-7
SKU-IN-0019|Reliance Digital - IN|India|Apple|"MacBook Air 15"" M3"|Intel Core Ultra 9|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.reliancedigital.in/products/apple-macbook-air-15-m3-intel-core-ultra-9
SKU-IN-0020|Reliance Digital - IN|India|Dell|G15 Gaming (5530)|Intel Core i9|N|NO||50|LISTING_ONLY (2-Rule)|https://www.reliancedigital.in/products/dell-g15-gaming-5530--intel-core-i9
SKU-IN-0023|Reliance Digital - IN|India|ASUS|Vivobook S 15 OLED|Intel Core Ultra 5|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.reliancedigital.in/products/asus-vivobook-s-15-oled-intel-core-ultra-5
SKU-IN-0027|Reliance Digital - IN|India|Apple|"MacBook Air 15"" M3"|Intel Core Ultra 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.reliancedigital.in/products/apple-macbook-air-15-m3-intel-core-ultra-7
SKU-IN-0028|Reliance Digital - IN|India|Dell|XPS 14 (9440)|Intel Core i7|N|NO||40|LISTING_ONLY (2-Rule)|https://www.reliancedigital.in/products/dell-xps-14-9440--intel-core-i7
SKU-JP-0001|Yodobashi - JP|Japan|Acer|Swift X 14|Intel Core i9|N|NO|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.yodobashi.com/products/acer-swift-x-14-intel-core-i9
SKU-JP-0004|Yodobashi - JP|Japan|Apple|"MacBook Pro 14"" M3"|Intel Core Ultra 5|Y|YES|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.yodobashi.com/products/apple-macbook-pro-14-m3-intel-core-ultra-5
SKU-JP-0005|Yodobashi - JP|Japan|Dell|Latitude 5540|Intel Core i5|N|NO|83|90|FULL_PDP_AUDIT (7-Rule)|https://www.yodobashi.com/products/dell-latitude-5540-intel-core-i5
SKU-JP-0008|Yodobashi - JP|Japan|ASUS|Zenbook 14 OLED|Intel Core Ultra 7|Y|YES|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.yodobashi.com/products/asus-zenbook-14-oled-intel-core-ultra-7
SKU-JP-0009|Yodobashi - JP|Japan|Acer|Aspire 5|Intel Core i7|N|NO|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.yodobashi.com/products/acer-aspire-5-intel-core-i7
SKU-JP-0010|Yodobashi - JP|Japan|Samsung|Galaxy Book4 Ultra|Intel Core 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.yodobashi.com/products/samsung-galaxy-book4-ultra-intel-core-7
SKU-JP-0013|Yodobashi - JP|Japan|Dell|G15 Gaming (5530)|Intel Core Ultra 9|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.yodobashi.com/products/dell-g15-gaming-5530--intel-core-ultra-9
SKU-JP-0014|Yodobashi - JP|Japan|HP|Spectre x360 14|Intel Core i9|N|NO||90|LISTING_ONLY (2-Rule)|https://www.yodobashi.com/products/hp-spectre-x360-14-intel-core-i9
SKU-JP-0017|Yodobashi - JP|Japan|Acer|Predator Helios 16|Intel Core Ultra 5|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.yodobashi.com/products/acer-predator-helios-16-intel-core-ultra-5
SKU-JP-0021|Yodobashi - JP|Japan|Dell|XPS 14 (9440)|Intel Core Ultra 7|Y|YES||90|LISTING_ONLY (2-Rule)|https://www.yodobashi.com/products/dell-xps-14-9440--intel-core-ultra-7
|Yodobashi - JP|Japan|HP|Spectre x360 16|Intel Core i7|N|NO||100|LISTING_ONLY (2-Rule)|https://www.yodobashi.com/products/hp-spectre-x360-16-intel-core-i7
SKU-JP-0023|Yodobashi - JP|Japan|Lenovo|Yoga 7i 2-in-1|Intel Core 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.yodobashi.com/products/lenovo-yoga-7i-2-in-1-intel-core-7
SKU-JP-0026|Yodobashi - JP|Japan|Samsung|Galaxy Book4 360|Intel Core Ultra 9|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.yodobashi.com/products/samsung-galaxy-book4-360-intel-core-ultra-9
SKU-JP-0027|Yodobashi - JP|Japan|MSI|Raider GE78 HX|Intel Core i9|N|NO||100|LISTING_ONLY (2-Rule)|https://www.yodobashi.com/products/msi-raider-ge78-hx-intel-core-i9
SKU-AU-0002|JB Hi-Fi - AU|Australia|Acer|Aspire 5|Intel Core Ultra 7|Y|YES|90|94|FULL_PDP_AUDIT (7-Rule)|https://www.jbhifi.com.au/products/acer-aspire-5-intel-core-ultra-7
SKU-AU-0003|JB Hi-Fi - AU|Australia|Samsung|Galaxy Book4 Pro|Intel Core i7|N|NO|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.jbhifi.com.au/products/samsung-galaxy-book4-pro-intel-core-i7
SKU-AU-0004|JB Hi-Fi - AU|Australia|MSI|Modern 14|Intel Core 7|Y|YES|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.jbhifi.com.au/products/msi-modern-14-intel-core-7
SKU-AU-0007|JB Hi-Fi - AU|Australia|HP|Spectre x360 14|Intel Core Ultra 9|Y|YES|86|88|FULL_PDP_AUDIT (7-Rule)|https://www.jbhifi.com.au/products/hp-spectre-x360-14-intel-core-ultra-9
SKU-AU-0008|JB Hi-Fi - AU|Australia|Lenovo|"Yoga Pro 9i (16"")"|Intel Core i9|N|NO|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.jbhifi.com.au/products/lenovo-yoga-pro-9i-16--intel-core-i9
|JB Hi-Fi - AU|Australia|Samsung|Galaxy Book4 360|Intel Core Ultra 5|Y|YES|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.jbhifi.com.au/products/samsung-galaxy-book4-360-intel-core-ultra-5
SKU-AU-0015|JB Hi-Fi - AU|Australia|HP|Spectre x360 16|Intel Core Ultra 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.jbhifi.com.au/products/hp-spectre-x360-16-intel-core-ultra-7
SKU-AU-0016|JB Hi-Fi - AU|Australia|Lenovo|Yoga 7i 2-in-1|Intel Core i7|N|NO||50|LISTING_ONLY (2-Rule)|https://www.jbhifi.com.au/products/lenovo-yoga-7i-2-in-1-intel-core-i7
SKU-AU-0017|JB Hi-Fi - AU|Australia|ASUS|ROG Zephyrus G16|Intel Core 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.jbhifi.com.au/products/asus-rog-zephyrus-g16-intel-core-7
SKU-AU-0020|JB Hi-Fi - AU|Australia|MSI|Prestige 16 AI Evo|Intel Core Ultra 9|Y|YES||50|LISTING_ONLY (2-Rule)|https://www.jbhifi.com.au/products/msi-prestige-16-ai-evo-intel-core-ultra-9
SKU-AU-0021|JB Hi-Fi - AU|Australia|Apple|"MacBook Pro 16"" M3 Max"|Intel Core i9|N|NO||90|LISTING_ONLY (2-Rule)|https://www.jbhifi.com.au/products/apple-macbook-pro-16-m3-max-intel-core-i9
SKU-AU-0025|JB Hi-Fi - AU|Australia|ASUS|ROG Strix SCAR 18|Intel Core i5|N|NO||100|LISTING_ONLY (2-Rule)|https://www.jbhifi.com.au/products/asus-rog-strix-scar-18-intel-core-i5
SKU-AU-0028|JB Hi-Fi - AU|Australia|MSI|Cyborg 15|Intel Core Ultra 7|Y|YES||40|LISTING_ONLY (2-Rule)|https://www.jbhifi.com.au/products/msi-cyborg-15-intel-core-ultra-7
SKU-AU-0029|JB Hi-Fi - AU|Australia|Apple|"MacBook Pro 16"" M3 Max"|Intel Core i7|N|NO||100|LISTING_ONLY (2-Rule)|https://www.jbhifi.com.au/products/apple-macbook-pro-16-m3-max-intel-core-i7
SKU-AU-0001|Officeworks - AU|Australia|Lenovo|"Yoga Pro 9i (16"")"|Intel Core Ultra 9|Y|YES|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.officeworks.com.au/products/lenovo-yoga-pro-9i-16--intel-core-ultra-9
SKU-AU-0002|Officeworks - AU|Australia|ASUS|Vivobook S 15 OLED|Intel Core i9|N|NO|90|94|FULL_PDP_AUDIT (7-Rule)|https://www.officeworks.com.au/products/asus-vivobook-s-15-oled-intel-core-i9
SKU-AU-0005|Officeworks - AU|Australia|MSI|Prestige 16 AI Evo|Intel Core Ultra 5|Y|YES|83|90|FULL_PDP_AUDIT (7-Rule)|https://www.officeworks.com.au/products/msi-prestige-16-ai-evo-intel-core-ultra-5
SKU-AU-0009|Officeworks - AU|Australia|Lenovo|Yoga 7i 2-in-1|Intel Core Ultra 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.officeworks.com.au/products/lenovo-yoga-7i-2-in-1-intel-core-ultra-7
SKU-AU-0010|Officeworks - AU|Australia|ASUS|ROG Zephyrus G16|Intel Core i7|N|NO||100|LISTING_ONLY (2-Rule)|https://www.officeworks.com.au/products/asus-rog-zephyrus-g16-intel-core-i7
|Officeworks - AU|Australia|Acer|Nitro 16|Intel Core 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.officeworks.com.au/products/acer-nitro-16-intel-core-7
SKU-AU-0014|Officeworks - AU|Australia|Apple|"MacBook Air 13"" M3"|Intel Core Ultra 9|Y|YES||90|LISTING_ONLY (2-Rule)|https://www.officeworks.com.au/products/apple-macbook-air-13-m3-intel-core-ultra-9
SKU-AU-0015|Officeworks - AU|Australia|Dell|XPS 16 (9640)|Intel Core i9|N|NO||100|LISTING_ONLY (2-Rule)|https://www.officeworks.com.au/products/dell-xps-16-9640--intel-core-i9
SKU-AU-0019|Officeworks - AU|Australia|Acer|TravelMate P6|Intel Core i5|N|NO||100|LISTING_ONLY (2-Rule)|https://www.officeworks.com.au/products/acer-travelmate-p6-intel-core-i5
|Officeworks - AU|Australia|Apple|"MacBook Air 13"" M3"|Intel Core Ultra 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.officeworks.com.au/products/apple-macbook-air-13-m3-intel-core-ultra-7
SKU-AU-0023|Officeworks - AU|Australia|Dell|Inspiron 15 (3520)|Intel Core i7|N|NO||100|LISTING_ONLY (2-Rule)|https://www.officeworks.com.au/products/dell-inspiron-15-3520--intel-core-i7
SKU-AU-0027|Officeworks - AU|Australia|Acer|Spin 5|Intel Core Ultra 9|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.officeworks.com.au/products/acer-spin-5-intel-core-ultra-9
SKU-BR-0003|Amazon - BR|Brazil|ASUS|ROG Zephyrus G16|Intel Core Ultra 7|Y|YES|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.amazon.com.br/products/asus-rog-zephyrus-g16-intel-core-ultra-7
SKU-BR-0004|Amazon - BR|Brazil|Acer|Nitro 16|Intel Core i7|N|NO|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.amazon.com.br/products/acer-nitro-16-intel-core-i7
SKU-BR-0005|Amazon - BR|Brazil|Samsung|Galaxy Book4 360|Intel Core 7|Y|YES|83|90|FULL_PDP_AUDIT (7-Rule)|https://www.amazon.com.br/products/samsung-galaxy-book4-360-intel-core-7
SKU-BR-0008|Amazon - BR|Brazil|Dell|XPS 16 (9640)|Intel Core Ultra 9|Y|YES|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.amazon.com.br/products/dell-xps-16-9640--intel-core-ultra-9
SKU-BR-0009|Amazon - BR|Brazil|HP|Envy x360 15|Intel Core i9|N|NO|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.amazon.com.br/products/hp-envy-x360-15-intel-core-i9
SKU-BR-0013|Amazon - BR|Brazil|Samsung|Galaxy Book4 Ultra|Intel Core i5|N|NO||100|LISTING_ONLY (2-Rule)|https://www.amazon.com.br/products/samsung-galaxy-book4-ultra-intel-core-i5
SKU-BR-0016|Amazon - BR|Brazil|Dell|Inspiron 15 (3520)|Intel Core Ultra 7|Y|YES||50|LISTING_ONLY (2-Rule)|https://www.amazon.com.br/products/dell-inspiron-15-3520--intel-core-ultra-7
SKU-BR-0017|Amazon - BR|Brazil|HP|Pavilion Plus 14|Intel Core i7|N|NO||100|LISTING_ONLY (2-Rule)|https://www.amazon.com.br/products/hp-pavilion-plus-14-intel-core-i7
SKU-BR-0021|Amazon - BR|Brazil|Samsung|Galaxy Book4 Pro|Intel Core Ultra 9|Y|YES||90|LISTING_ONLY (2-Rule)|https://www.amazon.com.br/products/samsung-galaxy-book4-pro-intel-core-ultra-9
|Amazon - BR|Brazil|MSI|Raider GE78 HX|Intel Core i9|N|NO||100|LISTING_ONLY (2-Rule)|https://www.amazon.com.br/products/msi-raider-ge78-hx-intel-core-i9
SKU-BR-0025|Amazon - BR|Brazil|HP|OMEN 16 Transcend|Intel Core Ultra 5|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.amazon.com.br/products/hp-omen-16-transcend-intel-core-ultra-5
SKU-BR-0026|Amazon - BR|Brazil|Lenovo|ThinkBook 16 Gen 6|Intel Core i5|N|NO||100|LISTING_ONLY (2-Rule)|https://www.amazon.com.br/products/lenovo-thinkbook-16-gen-6-intel-core-i5
SKU-BR-0029|Amazon - BR|Brazil|Samsung|Galaxy Book4 360|Intel Core Ultra 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.amazon.com.br/products/samsung-galaxy-book4-360-intel-core-ultra-7
SKU-BR-0031|Amazon - BR|Brazil|Apple|"MacBook Air 15"" M3"|Intel Core 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.amazon.com.br/products/apple-macbook-air-15-m3-intel-core-7
SKU-BR-0002|Magazine Luiza - BR|Brazil|HP|Envy x360 15|Intel Core Ultra 9|Y|YES|90|94|FULL_PDP_AUDIT (7-Rule)|https://www.magazineluiza.com.br/products/hp-envy-x360-15-intel-core-ultra-9
SKU-BR-0003|Magazine Luiza - BR|Brazil|Lenovo|IdeaPad Slim 5|Intel Core i9|N|NO|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.magazineluiza.com.br/products/lenovo-ideapad-slim-5-intel-core-i9
SKU-BR-0007|Magazine Luiza - BR|Brazil|MSI|Raider GE78 HX|Intel Core i5|N|NO|86|88|FULL_PDP_AUDIT (7-Rule)|https://www.magazineluiza.com.br/products/msi-raider-ge78-hx-intel-core-i5
SKU-BR-0010|Magazine Luiza - BR|Brazil|HP|Pavilion Plus 14|Intel Core Ultra 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.magazineluiza.com.br/products/hp-pavilion-plus-14-intel-core-ultra-7
|Magazine Luiza - BR|Brazil|Lenovo|Legion Pro 7i|Intel Core i7|N|NO||100|LISTING_ONLY (2-Rule)|https://www.magazineluiza.com.br/products/lenovo-legion-pro-7i-intel-core-i7
SKU-BR-0015|Magazine Luiza - BR|Brazil|MSI|Prestige 16 AI Evo|Intel Core Ultra 9|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.magazineluiza.com.br/products/msi-prestige-16-ai-evo-intel-core-ultra-9
SKU-BR-0016|Magazine Luiza - BR|Brazil|Apple|"MacBook Pro 14"" M3"|Intel Core i9|N|NO||50|LISTING_ONLY (2-Rule)|https://www.magazineluiza.com.br/products/apple-macbook-pro-14-m3-intel-core-i9
SKU-BR-0019|Magazine Luiza - BR|Brazil|Lenovo|ThinkBook 16 Gen 6|Intel Core Ultra 5|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.magazineluiza.com.br/products/lenovo-thinkbook-16-gen-6-intel-core-ultra-5
SKU-BR-0020|Magazine Luiza - BR|Brazil|ASUS|ExpertBook B9|Intel Core i5|N|NO||50|LISTING_ONLY (2-Rule)|https://www.magazineluiza.com.br/products/asus-expertbook-b9-intel-core-i5
SKU-BR-0023|Magazine Luiza - BR|Brazil|MSI|Cyborg 15|Intel Core Ultra 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.magazineluiza.com.br/products/msi-cyborg-15-intel-core-ultra-7
SKU-BR-0025|Magazine Luiza - BR|Brazil|Dell|Alienware m16 R2|Intel Core 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.magazineluiza.com.br/products/dell-alienware-m16-r2-intel-core-7
SKU-BR-0028|Magazine Luiza - BR|Brazil|ASUS|Zenbook Duo (2024)|Intel Core Ultra 9|Y|YES||40|LISTING_ONLY (2-Rule)|https://www.magazineluiza.com.br/products/asus-zenbook-duo-2024--intel-core-ultra-9
SKU-BR-0001|Mercado Livre - BR|Brazil|Apple|"MacBook Pro 16"" M3 Max"|Intel Core i5|N|NO|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.mercadolivre.com.br/products/apple-macbook-pro-16-m3-max-intel-core-i5
SKU-BR-0004|Mercado Livre - BR|Brazil|Lenovo|Legion Pro 7i|Intel Core Ultra 7|Y|YES|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.mercadolivre.com.br/products/lenovo-legion-pro-7i-intel-core-ultra-7
SKU-BR-0005|Mercado Livre - BR|Brazil|ASUS|TUF Gaming A15|Intel Core i7|N|NO|83|90|FULL_PDP_AUDIT (7-Rule)|https://www.mercadolivre.com.br/products/asus-tuf-gaming-a15-intel-core-i7
SKU-BR-0009|Mercado Livre - BR|Brazil|Apple|"MacBook Pro 16"" M3 Max"|Intel Core Ultra 9|Y|YES|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.mercadolivre.com.br/products/apple-macbook-pro-16-m3-max-intel-core-ultra-9
SKU-BR-0010|Mercado Livre - BR|Brazil|Dell|Inspiron 16 Plus (7640)|Intel Core i9|N|NO|87|92|FULL_PDP_AUDIT (7-Rule)|https://www.mercadolivre.com.br/products/dell-inspiron-16-plus-7640--intel-core-i9
SKU-BR-0013|Mercado Livre - BR|Brazil|ASUS|ExpertBook B9|Intel Core Ultra 5|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.mercadolivre.com.br/products/asus-expertbook-b9-intel-core-ultra-5
SKU-BR-0014|Mercado Livre - BR|Brazil|Acer|Swift Go 14 AI|Intel Core i5|N|NO||90|LISTING_ONLY (2-Rule)|https://www.mercadolivre.com.br/products/acer-swift-go-14-ai-intel-core-i5
SKU-BR-0017|Mercado Livre - BR|Brazil|Apple|"MacBook Pro 16"" M3 Max"|Intel Core Ultra 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.mercadolivre.com.br/products/apple-macbook-pro-16-m3-max-intel-core-ultra-7
SKU-BR-0019|Mercado Livre - BR|Brazil|HP|Victus 15|Intel Core 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.mercadolivre.com.br/products/hp-victus-15-intel-core-7
|Mercado Livre - BR|Brazil|Acer|Swift X 14|Intel Core Ultra 9|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.mercadolivre.com.br/products/acer-swift-x-14-intel-core-ultra-9
SKU-BR-0023|Mercado Livre - BR|Brazil|Samsung|Galaxy Book4 360|Intel Core i9|N|NO||100|LISTING_ONLY (2-Rule)|https://www.mercadolivre.com.br/products/samsung-galaxy-book4-360-intel-core-i9
SKU-BR-0026|Mercado Livre - BR|Brazil|Dell|Latitude 5540|Intel Core Ultra 5|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.mercadolivre.com.br/products/dell-latitude-5540-intel-core-ultra-5
SKU-BR-0027|Mercado Livre - BR|Brazil|HP|EliteBook 840 G10|Intel Core i5|N|NO||100|LISTING_ONLY (2-Rule)|https://www.mercadolivre.com.br/products/hp-elitebook-840-g10-intel-core-i5
SKU-MX-0003|Amazon - MX|Mexico|Dell|Inspiron 16 Plus (7640)|Intel Core Ultra 9|Y|YES|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.amazon.com.mx/products/dell-inspiron-16-plus-7640--intel-core-ultra-9
SKU-MX-0004|Amazon - MX|Mexico|HP|OMEN 16 Transcend|Intel Core i9|N|NO|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.amazon.com.mx/products/hp-omen-16-transcend-intel-core-i9
SKU-MX-0007|Amazon - MX|Mexico|Acer|Swift Go 14 AI|Intel Core Ultra 5|Y|YES|86|88|FULL_PDP_AUDIT (7-Rule)|https://www.amazon.com.mx/products/acer-swift-go-14-ai-intel-core-ultra-5
SKU-MX-0008|Amazon - MX|Mexico|Samsung|Galaxy Book4 360|Intel Core i5|N|NO|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.amazon.com.mx/products/samsung-galaxy-book4-360-intel-core-i5
|Amazon - MX|Mexico|Dell|Alienware m16 R2|Intel Core Ultra 7|Y|YES|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.amazon.com.mx/products/dell-alienware-m16-r2-intel-core-ultra-7
SKU-MX-0013|Amazon - MX|Mexico|Lenovo|LOQ 15IRX9|Intel Core 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.amazon.com.mx/products/lenovo-loq-15irx9-intel-core-7
SKU-MX-0016|Amazon - MX|Mexico|Samsung|Galaxy Book4 Ultra|Intel Core Ultra 9|Y|YES||50|LISTING_ONLY (2-Rule)|https://www.amazon.com.mx/products/samsung-galaxy-book4-ultra-intel-core-ultra-9
SKU-MX-0017|Amazon - MX|Mexico|MSI|Raider GE78 HX|Intel Core i9|N|NO||100|LISTING_ONLY (2-Rule)|https://www.amazon.com.mx/products/msi-raider-ge78-hx-intel-core-i9
SKU-MX-0020|Amazon - MX|Mexico|HP|EliteBook 840 G10|Intel Core Ultra 5|Y|YES||50|LISTING_ONLY (2-Rule)|https://www.amazon.com.mx/products/hp-elitebook-840-g10-intel-core-ultra-5
SKU-MX-0021|Amazon - MX|Mexico|Lenovo|ThinkPad X1 Carbon Gen 12|Intel Core i5|N|NO||90|LISTING_ONLY (2-Rule)|https://www.amazon.com.mx/products/lenovo-thinkpad-x1-carbon-gen-12-intel-core-i5
SKU-MX-0025|Amazon - MX|Mexico|MSI|Prestige 16 AI Evo|Intel Core i7|N|NO||100|LISTING_ONLY (2-Rule)|https://www.amazon.com.mx/products/msi-prestige-16-ai-evo-intel-core-i7
SKU-MX-0026|Amazon - MX|Mexico|Apple|"MacBook Air 13"" M3"|Intel Core 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.amazon.com.mx/products/apple-macbook-air-13-m3-intel-core-7
SKU-MX-0029|Amazon - MX|Mexico|Lenovo|"Yoga Pro 9i (16"")"|Intel Core Ultra 9|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.amazon.com.mx/products/lenovo-yoga-pro-9i-16--intel-core-ultra-9
SKU-MX-0001|Mercado Libre - MX|Mexico|Samsung|Galaxy Book4 Ultra|Intel Core Ultra 5|Y|YES|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.mercadolibre.com.mx/products/samsung-galaxy-book4-ultra-intel-core-ultra-5
SKU-MX-0002|Mercado Libre - MX|Mexico|MSI|Raider GE78 HX|Intel Core i5|N|NO|90|94|FULL_PDP_AUDIT (7-Rule)|https://www.mercadolibre.com.mx/products/msi-raider-ge78-hx-intel-core-i5
SKU-MX-0005|Mercado Libre - MX|Mexico|HP|Victus 15|Intel Core Ultra 7|Y|YES|83|90|FULL_PDP_AUDIT (7-Rule)|https://www.mercadolibre.com.mx/products/hp-victus-15-intel-core-ultra-7
SKU-MX-0007|Mercado Libre - MX|Mexico|ASUS|Zenbook Duo (2024)|Intel Core 7|Y|YES|86|88|FULL_PDP_AUDIT (7-Rule)|https://www.mercadolibre.com.mx/products/asus-zenbook-duo-2024--intel-core-7
SKU-MX-0010|Mercado Libre - MX|Mexico|MSI|Prestige 16 AI Evo|Intel Core Ultra 9|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.mercadolibre.com.mx/products/msi-prestige-16-ai-evo-intel-core-ultra-9
|Mercado Libre - MX|Mexico|Apple|"MacBook Air 15"" M3"|Intel Core i9|N|NO||100|LISTING_ONLY (2-Rule)|https://www.mercadolibre.com.mx/products/apple-macbook-air-15-m3-intel-core-i9
SKU-MX-0014|Mercado Libre - MX|Mexico|Lenovo|ThinkPad X1 Carbon Gen 12|Intel Core Ultra 5|Y|YES||90|LISTING_ONLY (2-Rule)|https://www.mercadolibre.com.mx/products/lenovo-thinkpad-x1-carbon-gen-12-intel-core-ultra-5
SKU-MX-0015|Mercado Libre - MX|Mexico|ASUS|Zenbook 14 OLED|Intel Core i5|N|NO||100|LISTING_ONLY (2-Rule)|https://www.mercadolibre.com.mx/products/asus-zenbook-14-oled-intel-core-i5
SKU-MX-0019|Mercado Libre - MX|Mexico|Apple|"MacBook Air 15"" M3"|Intel Core i7|N|NO||100|LISTING_ONLY (2-Rule)|https://www.mercadolibre.com.mx/products/apple-macbook-air-15-m3-intel-core-i7
SKU-MX-0020|Mercado Libre - MX|Mexico|Dell|G15 Gaming (5530)|Intel Core 7|Y|YES||50|LISTING_ONLY (2-Rule)|https://www.mercadolibre.com.mx/products/dell-g15-gaming-5530--intel-core-7
SKU-MX-0023|Mercado Libre - MX|Mexico|ASUS|Vivobook S 15 OLED|Intel Core Ultra 9|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.mercadolibre.com.mx/products/asus-vivobook-s-15-oled-intel-core-ultra-9
SKU-MX-0027|Mercado Libre - MX|Mexico|Apple|"MacBook Air 15"" M3"|Intel Core Ultra 5|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.mercadolibre.com.mx/products/apple-macbook-air-15-m3-intel-core-ultra-5
SKU-MX-0028|Mercado Libre - MX|Mexico|Dell|XPS 14 (9440)|Intel Core i5|N|NO||40|LISTING_ONLY (2-Rule)|https://www.mercadolibre.com.mx/products/dell-xps-14-9440--intel-core-i5
SKU-CN-0001|JD - CN|China|Acer|Swift X 14|Intel Core 7|Y|YES|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.jd.com/products/acer-swift-x-14-intel-core-7
SKU-CN-0004|JD - CN|China|Apple|"MacBook Pro 14"" M3"|Intel Core Ultra 9|Y|YES|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.jd.com/products/apple-macbook-pro-14-m3-intel-core-ultra-9
SKU-CN-0005|JD - CN|China|Dell|Latitude 5540|Intel Core i9|N|NO|83|90|FULL_PDP_AUDIT (7-Rule)|https://www.jd.com/products/dell-latitude-5540-intel-core-i9
SKU-CN-0008|JD - CN|China|ASUS|Zenbook 14 OLED|Intel Core Ultra 5|Y|YES|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.jd.com/products/asus-zenbook-14-oled-intel-core-ultra-5
SKU-CN-0009|JD - CN|China|Acer|Aspire 5|Intel Core i5|N|NO|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.jd.com/products/acer-aspire-5-intel-core-i5
SKU-CN-0013|JD - CN|China|Dell|G15 Gaming (5530)|Intel Core i7|N|NO||100|LISTING_ONLY (2-Rule)|https://www.jd.com/products/dell-g15-gaming-5530--intel-core-i7
